$Date,$Time,PI-101B,PZI-102B,PI-401B,PI-402B,PDI-401B,TI-402B,LI-401B
02/15/16,10:41:00,141.6498,141.4359,385.0461,379.6909,26.3052,49.03931,85.33118
02/15/16,10:42:00,141.6192,141.5165,386.9067,381.0439,26.38725,49.07668,85.35985
02/15/16,10:43:00,141.343,141.2698,385.6658,380.1592,26.30234,48.99289,85.24828
02/15/16,10:44:00,141.6312,141.5992,386.7371,380.9915,26.16486,49.0331,85.31778
02/15/16,10:45:00,141.5864,141.4668,386.4717,380.3745,26.40934,49.06397,85.35887
02/15/16,10:46:00,141.2473,141.1403,385.8394,379.6824,26.19999,49.02096,85.36824
02/15/16,10:47:00,141.2571,141.203,386.4541,380.6941,26.27651,49.08428,85.35028
02/15/16,10:48:00,141.3424,141.2519,385.6055,380.1328,26.38916,49.07831,85.34647
02/15/16,10:49:00,141.4523,140.8881,385.4834,379.6931,26.19499,49.02579,85.35822
02/15/16,10:50:00,140.7855,141.1817,386.8755,381.0256,26.39271,49.08422,85.35927
02/15/16,10:51:00,140.6647,141.1546,385.2922,379.0273,26.26217,49.02202,85.27061
02/15/16,10:52:00,141.1802,141.1451,385.1038,379.7124,26.28281,49.00994,85.28978
02/15/16,10:53:00,140.8732,140.8354,386.2153,380.2014,26.32553,49.04938,85.27287
02/15/16,10:54:00,140.813,140.7697,385.0737,379.1956,26.20716,49.0006,85.21725
02/15/16,10:55:00,141.2336,141.1823,387.0449,381.2798,26.31767,49.06308,85.23381
02/15/16,10:56:00,141.2606,141.2162,386.0105,380.439,26.35342,49.04021,85.14873
02/15/16,10:57:00,141.267,141.2097,386.604,380.6655,26.35147,49.00397,85.1402
02/15/16,10:58:00,140.9869,140.9415,386.647,380.4248,26.23684,49.07124,85.14282
02/15/16,10:59:00,142.1442,141.6609,388.7971,382.5522,26.53194,49.03292,85.28256
02/15/16,11:00:00,141.3522,141.3396,387.2036,381.1624,26.22444,49.01373,85.36678
02/15/16,11:01:00,141.2785,141.224,387.0874,381.0391,26.16936,49.03266,85.33904
02/15/16,11:02:00,141.1842,141.2195,387.5598,381.5452,26.30653,48.99333,85.38551
02/15/16,11:03:00,140.9347,140.9422,385.5645,379.7224,26.27213,49.06244,85.35481
02/15/16,11:04:00,140.8325,140.9186,387.1672,381.0576,26.25111,49.07774,85.40129
02/15/16,11:05:00,141.3246,141.2977,387.3987,381.5425,26.31218,49.01598,85.35725
02/15/16,11:06:00,140.4888,140.6416,385.6228,379.4092,26.19606,49.07177,85.34598
02/15/16,11:07:00,141.3577,141.3151,387.3799,381.4094,26.28712,49.03471,85.41917
02/15/16,11:08:00,140.9501,140.9077,386.3188,380.0259,25.99491,49.01909,85.43639
02/15/16,11:09:00,141.239,141.0686,386.9094,380.4744,26.15944,49.1155,85.29865
02/15/16,11:10:00,140.7053,140.7856,386.9253,380.5403,26.28353,49.00457,85.40916
02/15/16,11:11:00,141.5739,141.2615,388.0144,381.7581,26.25977,49.03469,85.38542
02/15/16,11:12:00,141.0521,141.0306,386.8457,380.6135,26.29044,49.02851,85.37445
02/15/16,11:13:00,141.4077,141.295,387.4541,380.9443,26.32339,48.99348,85.315
02/15/16,11:14:00,141.1848,141.1603,387.4512,380.7485,26.19186,49.05099,85.3875
02/15/16,11:15:00,141.1204,141.0171,387.4607,381.2527,26.26923,49.05993,85.38809
02/15/16,11:16:00,140.6994,140.7092,387.1016,380.6855,26.27205,49.00533,85.3876
02/15/16,11:17:00,140.6322,140.5563,386.0173,380.0979,26.18729,49.07784,85.38403
02/15/16,11:18:00,140.8841,140.8104,386.1826,380.2048,26.28925,49.0316,85.42905
02/15/16,11:19:00,140.9422,140.8806,387.0027,380.6582,26.19923,48.98352,85.37387
02/15/16,11:20:00,140.637,140.6281,386.9771,380.6177,26.29665,49.05713,85.45976
02/15/16,11:21:00,141.2273,141.0753,387.6746,381.4609,26.30768,49.03182,85.41791
02/15/16,11:22:00,141.1099,141.0156,387.2959,380.9202,26.15814,49.05094,85.44609
02/15/16,11:23:00,141.0148,140.7847,387.3425,380.9626,26.24916,49.07903,85.43871
02/15/16,11:24:00,140.8798,140.7338,386.8545,380.1184,26.28189,48.97612,85.42441
02/15/16,11:25:00,140.8418,140.7706,387.1533,380.853,26.19808,49.09777,85.23624
02/15/16,11:26:00,140.6497,140.6335,386.9189,380.6826,26.20945,49.04295,85.32823
02/15/16,11:27:00,140.4832,140.7926,387.77,380.6912,26.13533,48.99414,85.32597
02/15/16,11:28:00,140.5917,140.6599,386.8616,380.4309,26.22803,49.11561,85.20914
02/15/16,11:29:00,140.8019,140.716,387.2021,380.8,26.24725,49.02937,85.28067
02/15/16,11:30:00,140.5407,140.5333,387.2412,380.5518,26.11259,49.0114,85.21063
02/15/16,11:31:00,140.6296,140.6562,387.5339,381.0686,26.17229,49.06377,85.32056
02/15/16,11:32:00,140.5654,140.5297,388.29,381.3071,26.32805,49.00652,85.27827
02/15/16,11:33:00,140.6821,140.5629,388.4121,381.8037,26.31931,49.02925,85.24016
02/15/16,11:34:00,141.0691,140.9209,387.521,381.1704,26.3192,49.03676,85.28116
02/15/16,11:35:00,140.8737,140.8462,388.0957,381.1313,26.27666,48.96629,85.28209
02/15/16,11:36:00,140.6816,140.7663,388.1021,381.7234,26.2447,49.05264,85.24686
02/15/16,11:37:00,140.6288,140.5843,387.6775,381.1313,26.24775,49.01723,85.27481
02/15/16,11:38:00,140.9149,140.7412,387.4446,380.1252,26.15173,48.98503,85.2747
02/15/16,11:39:00,140.8625,140.7963,387.4993,381.1184,26.22593,49.0873,85.27972
02/15/16,11:40:00,140.9501,140.8076,386.8928,380.325,26.21063,49.00763,85.2603
02/15/16,11:41:00,140.6226,140.6174,387.5168,381.0525,26.17798,49.00622,85.26443
02/15/16,11:42:00,140.6604,140.5886,387.9773,381.157,26.36799,49.09358,85.24811
02/15/16,11:43:00,140.4318,140.4747,386.8662,380.45,26.1845,49.0472,85.29518
02/15/16,11:44:00,140.6854,140.6611,387.4915,381.1526,26.09268,49.01371,85.23474
02/15/16,11:45:00,140.757,140.7736,387.803,381.5986,26.30802,49.03863,85.25005
02/15/16,11:46:00,140.359,140.4916,386.7754,380.95,26.18103,49.03149,85.30289
02/15/16,11:47:00,140.4304,140.4324,386.8779,380.4355,26.2051,49.02508,85.26033
02/15/16,11:48:00,140.988,140.9528,387.9187,381.4087,26.29375,49.04323,85.24107
02/15/16,11:49:00,140.7909,140.7773,387.4016,380.8394,26.28838,48.98914,85.28032
02/15/16,11:50:00,140.6914,140.6691,387.084,380.8833,26.21082,48.94301,85.24857
02/15/16,11:51:00,139.9946,140.0309,387.2009,380.9126,26.18164,49.03034,85.27708
02/15/16,11:52:00,140.7023,140.7701,387.6245,381.4409,26.3055,48.8913,85.25316
02/15/16,11:53:00,140.1384,140.2062,387.5181,381.3035,26.2434,49.0719,85.23563
02/15/16,11:54:00,140.3058,140.3378,388.135,382.1379,26.3023,48.99646,85.29907
02/15/16,11:55:00,140.7715,140.4481,388.0791,382.3552,26.09501,48.98084,85.24309
02/15/16,11:56:00,139.9564,140.2337,386.7351,380.9321,26.20003,49.08404,85.24892
02/15/16,11:57:00,140.2796,140.3174,387.4097,381.5713,26.31866,49.01494,85.30988
02/15/16,11:58:00,140.424,140.514,387.5964,381.8389,26.2125,48.98877,85.32048
02/15/16,11:59:00,140.3815,140.3719,387.5051,381.4973,26.26293,49.07029,85.34688
02/15/16,12:00:00,140.4402,140.4171,387.2837,381.624,26.22875,49.00179,85.26921
02/15/16,12:01:00,140.321,140.3098,387.4226,381.4392,26.16188,49.00979,85.27425
02/15/16,12:02:00,140.429,140.4628,388.4575,382.4141,26.29669,49.04308,85.27736
02/15/16,12:03:00,140.231,140.2195,387.2808,381.3237,26.25881,48.9876,85.29507
02/15/16,12:04:00,139.9985,140.294,387.51,381.6802,26.25141,49.03625,85.23865
02/15/16,12:05:00,139.9738,139.9985,387.7527,381.6345,26.14765,49.02918,85.30391
02/15/16,12:06:00,140.393,140.3193,387.9592,382.2656,26.19183,48.98403,85.29987
02/15/16,12:07:00,140.3139,140.3172,387.5852,382.0789,26.17615,49.02957,85.20032
02/15/16,12:08:00,140.1127,140.0815,387.4163,381.4595,26.18008,48.97317,85.25508
02/15/16,12:09:00,140.2496,140.2643,387.2708,381.8518,26.2154,48.94831,85.2758
02/15/16,12:10:00,140.2106,140.1848,386.989,380.7939,26.06628,49.04048,85.30502
02/15/16,12:11:00,140.6371,140.4781,387.9875,382.1255,26.30939,49.05011,85.2462
02/15/16,12:12:00,140.4181,140.4569,388.4963,382.4844,26.16207,48.98214,85.25723
02/15/16,12:13:00,140.2127,140.1497,387.6777,381.6089,26.20098,49.07566,85.29382
02/15/16,12:14:00,140.3012,140.2838,387.9111,381.6863,26.20533,49.01249,85.26663
02/15/16,12:15:00,140.2372,140.2851,387.2249,381.0603,26.05381,48.99086,85.28229
02/15/16,12:16:00,140.4667,140.4923,388.8486,382.698,26.36208,49.05204,85.29982
02/15/16,12:17:00,140.4346,140.4499,388.4614,382.1848,26.25683,48.98899,85.293
02/15/16,12:18:00,140.0563,140.0316,387.6257,382.1643,26.18786,48.98475,85.30884
02/15/16,12:19:00,140.3858,140.3778,388.4109,382.2305,26.20689,49.04222,85.33156
02/15/16,12:20:00,140.3671,140.3699,389.0002,383.2195,26.26591,48.96936,85.31149
02/15/16,12:21:00,140.0789,139.9326,387.1362,380.5935,26.06995,48.97865,85.33867
02/15/16,12:22:00,140.4599,140.4193,388.3694,382.1433,26.37138,49.0284,85.27242
02/15/16,12:23:00,140.2649,140.1054,387.1699,381.3096,26.27956,48.96837,85.30122
02/15/16,12:24:00,140.3516,140.2725,388.5549,382.3901,26.18542,49.00415,85.27187
02/15/16,12:25:00,140.1392,140.2394,387.8652,381.9661,26.30241,49.03611,85.26071
02/15/16,12:26:00,140.4401,140.319,388.5186,382.2419,26.26358,49.01012,85.25003
02/15/16,12:27:00,140.2274,140.2015,388.6045,382.3921,26.17733,49.06804,85.28123
02/15/16,12:28:00,140.1378,140.1233,387.3718,381.1816,26.26461,49.03268,85.28726
02/15/16,12:29:00,140.3607,140.2104,388.1941,382.2065,26.18446,48.85292,85.26013
02/15/16,12:30:00,140.1453,140.0497,388.9377,382.4048,26.2738,49.03511,85.31136
02/15/16,12:31:00,140.0215,140.1187,387.7581,381.4485,26.20907,48.96601,85.25879
02/15/16,12:32:00,140.2637,140.2254,387.8569,381.614,26.13155,48.93776,85.29567
02/15/16,12:33:00,140.4,140.3596,388.7542,382.3401,26.15685,49.02266,85.28102
02/15/16,12:34:00,140.2398,140.21,388.8379,382.5652,26.21651,48.96984,85.28108
02/15/16,12:35:00,140.369,140.2615,387.8943,381.4402,26.04584,48.92263,85.2673
02/15/16,12:36:00,140.7081,140.1558,387.4697,381.3269,26.18767,49.0065,85.30666
02/15/16,12:37:00,140.0484,140.1274,388.5679,382.4517,26.19888,48.97185,85.32564
02/15/16,12:38:00,140.1545,140.1739,387.9883,381.8149,25.99537,48.95627,85.26779
02/15/16,12:39:00,140.4944,140.4179,388.0129,381.8987,26.20644,49.03057,85.31375
02/15/16,12:40:00,140.3603,140.3508,388.4731,382.5652,26.25305,48.97158,85.31743
02/15/16,12:41:00,140.1683,140.1577,388.012,382.1797,26.13731,49.00769,85.30785
02/15/16,12:42:00,140.3198,140.2501,388.3247,381.925,26.27735,49.04052,85.30116
02/15/16,12:43:00,140.1412,140.1873,388.3752,382.2422,26.25729,48.98348,85.33681
02/15/16,12:44:00,140.1645,140.1878,387.8618,381.853,26.16425,49.03383,85.36572
02/15/16,12:45:00,139.8562,139.7885,387.2888,381.0356,26.0424,49.03133,85.31277
02/15/16,12:46:00,140.1765,140.1079,388.7004,382.4504,26.19297,48.85704,85.25221
02/15/16,12:47:00,140.2864,140.2336,388.6785,381.7764,26.2466,49.03026,85.30159
02/15/16,12:48:00,140.6448,140.6206,389.5042,383.4907,26.36505,48.96292,85.31375
02/15/16,12:49:00,140.4901,140.4278,388.0005,382.1313,26.2999,48.93898,85.27551
02/15/16,12:50:00,140.3651,140.3521,387.8254,381.3345,26.13178,49.02579,85.28719
02/15/16,12:51:00,140.4409,140.3439,388.5071,381.9963,26.19907,48.9737,85.2644
02/15/16,12:52:00,140.2608,140.1989,388.4202,382.249,26.28323,48.95786,85.31242
02/15/16,12:53:00,140.2252,140.0207,387.7854,381.8005,26.26949,49.05119,85.27583
02/15/16,12:54:00,140.334,140.3345,388.519,382.1816,26.33202,48.98084,85.27321
02/15/16,12:55:00,140.3267,140.3396,388.4514,382.2114,26.13552,48.94213,85.33051
02/15/16,12:56:00,140.2722,140.3265,388.9597,382.5457,26.33793,49.00265,85.26418
02/15/16,12:57:00,140.0155,139.9897,387.8025,381.8738,26.2545,48.90154,85.29828
02/15/16,12:58:00,140.0925,140.2387,388.7415,382.2065,26.0894,48.94444,85.28474
02/15/16,12:59:00,140.3668,140.3563,388.3999,382.281,26.19736,49.09805,85.32591
02/15/16,13:00:00,140.3136,140.2361,387.3979,381.4727,26.27419,48.98456,85.36191
02/15/16,13:01:00,140.5735,140.6714,388.7688,381.5039,26.16001,48.95583,85.24945
02/15/16,13:02:00,140.7294,140.2736,387.8943,381.6511,26.17249,49.0414,85.29764
02/15/16,13:03:00,140.3696,140.2426,387.7866,381.2324,26.20949,48.95964,85.34616
02/15/16,13:04:00,140.5209,140.4927,387.9619,381.4314,26.1438,48.92734,85.28688
02/15/16,13:05:00,140.3661,140.3549,389.0938,382.6758,26.2989,48.98778,85.32397
02/15/16,13:06:00,140.3937,140.3431,388.3281,382.0894,26.31908,48.93206,85.2612
02/15/16,13:07:00,140.571,140.5279,387.3618,380.8682,26.1359,48.92142,85.30838
02/15/16,13:08:00,140.3365,140.2866,388.7312,382.1638,26.3512,49.01889,85.32912
02/15/16,13:09:00,140.2159,140.1488,388.1177,381.8003,26.1475,48.95891,85.29459
02/15/16,13:10:00,139.9625,139.9047,386.6316,380.1675,26.17668,48.94946,85.28603
02/15/16,13:11:00,140.062,140.0564,387.3875,381.5266,26.25851,49.02274,85.27745
02/15/16,13:12:00,140.4684,140.4619,388.1904,382.0376,26.37722,48.95887,85.312
02/15/16,13:13:00,140.2087,140.2295,387.1877,381.0674,26.29375,48.97819,85.32216
02/15/16,13:14:00,140.2566,140.2728,388.4246,382.1479,26.31809,48.99033,85.30293
02/15/16,13:15:00,140.7759,140.6633,389.0337,382.7139,26.26354,48.95502,85.33891
02/15/16,13:16:00,140.2015,140.1959,387.4167,381.0845,26.15452,49.01801,85.30197
02/15/16,13:17:00,140.6849,140.696,389.7524,383.3198,26.18973,49.00884,85.3235
02/15/16,13:18:00,140.0634,140.1825,387.5232,381.4385,26.14624,48.97226,85.2509
02/15/16,13:19:00,140.3835,140.3604,387.6328,381.6353,26.17924,49.03588,85.25883
02/15/16,13:20:00,140.7229,140.6068,388.3157,381.8381,26.36425,48.98965,85.25961
02/15/16,13:21:00,140.1484,140.1055,387.1016,380.7327,26.16947,48.90709,85.27679
02/15/16,13:22:00,140.0867,140.1641,387.2966,380.8228,26.27396,48.99542,85.37869
02/15/16,13:23:00,140.4395,140.432,387.7905,381.541,26.13739,48.97793,85.30368
02/15/16,13:24:00,140.287,140.2473,386.9556,380.6472,25.98614,48.95729,85.26936
02/15/16,13:25:00,140.5572,140.3303,387.4832,381.2441,26.18816,49.0353,85.33583
02/15/16,13:26:00,140.5408,140.5188,387.9272,381.8203,26.26266,48.96358,85.29605
02/15/16,13:27:00,140.5303,140.2886,387.1814,380.9639,26.15501,48.95786,85.32135
02/15/16,13:28:00,140.2696,140.3217,387.8179,381.3855,26.15177,49.01968,85.31139
02/15/16,13:29:00,140.7515,140.6463,389.2134,382.4233,26.29631,49.02545,85.27913
02/15/16,13:30:00,140.4579,140.4296,387.3777,381.2151,26.17413,48.99395,85.33154
02/15/16,13:31:00,140.7833,140.6874,388.885,382.5134,26.35788,49.04405,85.28436
02/15/16,13:32:00,140.8238,140.7769,389.2368,382.886,26.28334,48.98967,85.28394
02/15/16,13:33:00,140.4866,140.5219,387.512,381.3933,26.09798,49.05685,85.33583
02/15/16,13:34:00,140.4544,140.3628,388.0881,381.9768,26.24851,49.04627,85.26184
02/15/16,13:35:00,140.4252,140.323,386.7354,380.8723,26.16325,49.02303,85.30568
02/15/16,13:36:00,140.1133,140.1691,388.1565,382.0125,26.17603,49.09201,85.30644
02/15/16,13:37:00,140.2664,140.2603,387.3213,381.031,26.30981,49.01963,85.30205
02/15/16,13:38:00,140.4375,140.4031,387.8801,381.7056,26.18668,48.97152,85.28531
02/15/16,13:39:00,140.1194,140.1103,387.3679,381.1992,26.20163,49.04718,85.27916
02/15/16,13:40:00,140.2759,140.2903,388.095,381.7966,26.18515,49.00574,85.31415
02/15/16,13:41:00,140.1761,140.1407,387.3772,381.4666,26.15723,48.97517,85.28928
02/15/16,13:42:00,140.4573,140.3706,387.5176,381.533,26.23985,49.05674,85.27509
02/15/16,13:43:00,140.3824,140.4601,388.3293,382.0122,26.3324,48.99139,85.29704
02/15/16,13:44:00,140.2109,140.2005,387.594,381.4238,26.15814,49.06828,85.32062
02/15/16,13:45:00,140.3044,140.3058,386.0945,380.2712,26.34552,49.01613,85.26683
02/15/16,13:46:00,140.319,140.3572,388.0913,382.0032,26.36147,48.97802,85.31393
02/15/16,13:47:00,140.6307,140.4977,388.9678,383.0007,26.19991,49.03481,85.30455
02/15/16,13:48:00,140.166,140.1495,387.7002,382.4905,26.40728,49.00036,85.32605
02/15/16,13:49:00,140.5076,140.5342,388.4702,382.4783,26.27239,48.93699,85.25652
02/15/16,13:50:00,140.5546,140.4901,388.415,382.1758,26.26003,48.99311,85.35582
02/15/16,13:51:00,140.4611,140.3502,387.3896,381.8162,26.29704,48.93342,85.24391
02/15/16,13:52:00,140.8693,140.5735,387.0405,381.0554,26.19217,48.92142,85.29207
02/15/16,13:53:00,140.4164,140.3791,387.9099,381.3708,26.20861,49.01631,85.31511
02/15/16,13:54:00,140.1705,140.5129,388.2961,382.2725,26.23764,48.99297,85.3353
02/15/16,13:55:00,140.3773,140.2831,387.4075,381.3533,26.14681,48.98725,85.3
02/15/16,13:56:00,140.5191,140.4656,387.8394,381.8079,26.29913,49.0713,85.29301
02/15/16,13:57:00,140.469,140.3705,387.8511,381.9487,26.29711,49.02259,85.28682
02/15/16,13:58:00,140.0066,140.1295,387.6628,381.8816,26.15585,49.06809,85.35252
02/15/16,13:59:00,140.2835,140.2495,387.189,380.8132,26.35075,49.05859,85.30655
02/15/16,14:00:00,140.6429,140.5258,387.498,381.8765,26.35818,48.9351,85.23267
02/15/16,14:01:00,140.3494,140.3395,388.0972,382.0522,26.27495,48.96508,85.24184
02/15/16,14:02:00,140.4146,140.3925,387.8711,381.9583,26.28178,48.95336,85.26297
02/15/16,14:03:00,140.4887,140.527,387.5789,381.8306,26.32957,48.92335,85.28874
02/15/16,14:04:00,140.6635,140.5544,386.8315,381.0945,26.18282,49.01069,85.27107
02/15/16,14:05:00,140.6271,140.6241,387.7488,382.106,26.25439,48.99773,85.27107
02/15/16,14:06:00,140.5555,140.4976,387.4722,381.7295,26.16886,48.93199,85.30954
02/15/16,14:07:00,140.268,140.2532,387.6941,382.4849,26.25038,49.04339,85.27599
02/15/16,14:08:00,140.4913,140.4294,387.5869,381.9897,26.34674,48.99958,85.28317
02/15/16,14:09:00,140.5108,140.5272,387.7598,381.7844,26.20033,48.93641,85.31073
02/15/16,14:10:00,140.3846,140.3923,387.8127,381.9636,26.29517,48.99853,85.30527
02/15/16,14:11:00,140.5355,140.4954,387.8,382.3184,26.24695,48.93501,85.27071
02/15/16,14:12:00,140.3065,140.1799,384.8086,379.0493,26.19087,49.00838,85.24716
02/15/16,14:13:00,140.5757,140.5424,386.8018,381.4014,26.12316,49.04158,85.30611
02/15/16,14:14:00,140.4589,140.4531,387.3931,381.4951,26.2394,48.96294,85.35992
02/15/16,14:15:00,140.4534,140.426,386.8438,380.9736,26.26419,49.0141,85.28682
02/15/16,14:16:00,140.623,140.6078,387.8992,382.4685,26.36818,49.00899,85.26465
02/15/16,14:17:00,140.4286,140.4645,387.1619,381.5901,26.24386,48.9605,85.29901
02/15/16,14:18:00,140.7651,140.7188,387.5293,381.5007,26.28922,49.0344,85.27867
02/15/16,14:19:00,140.623,140.6188,387.2219,381.5967,26.34029,48.94924,85.28609
02/15/16,14:20:00,140.5399,140.5129,386.7588,381.1096,26.19839,48.93611,85.31837
02/15/16,14:21:00,140.8295,140.6898,387.448,381.2273,26.29265,49.03014,85.28566
02/15/16,14:22:00,140.4406,140.371,385.9653,380.1716,26.35532,48.99207,85.3015
02/15/16,14:23:00,140.72,140.6891,387.5869,381.9512,26.18832,49.06582,85.30577
02/15/16,14:24:00,140.1918,140.1417,386.0994,380.6338,26.21243,49.06353,85.26682
02/15/16,14:25:00,140.4009,140.3965,386.79,381.9365,26.34945,49.01829,85.26431
02/15/16,14:26:00,140.6738,140.5169,386.9109,381.5283,26.28254,49.03323,85.31247
02/15/16,14:27:00,140.8538,140.7929,387.8406,382.4441,26.34151,48.98434,85.30464
02/15/16,14:28:00,140.2873,140.2969,386.144,380.7634,26.12442,48.91199,85.33911
02/15/16,14:29:00,140.5732,140.4954,386.0825,380.7703,26.17668,49.02938,85.31728
02/15/16,14:30:00,140.8886,140.6388,387.2002,381.9783,26.31233,48.9986,85.2872
02/15/16,14:31:00,140.1606,140.3366,385.9324,380.8179,26.19884,48.98238,85.30637
02/15/16,14:32:00,140.1702,140.483,385.9426,380.6682,26.15997,49.03893,85.25264
02/15/16,14:33:00,140.6774,140.4492,386.5259,381.48,26.2225,48.96352,85.28738
02/15/16,14:34:00,140.3632,140.3194,385.8833,380.6875,26.24126,49.01975,85.311
02/15/16,14:35:00,140.5543,140.5035,386.0537,381.0149,26.35811,49.00324,85.28142
02/15/16,14:36:00,140.7922,140.6132,385.9666,380.7883,26.301,48.93891,85.24152
02/15/16,14:37:00,140.424,140.5187,385.7368,380.8469,26.23062,49.01972,85.31841
02/15/16,14:38:00,140.5441,140.4705,386.2012,380.9871,26.27289,49.02946,85.29245
02/15/16,14:39:00,140.6151,140.5066,385.3481,380.4702,26.08849,48.92435,85.29161
02/15/16,14:40:00,140.0573,140.057,385.4177,380.3118,26.16978,49.00022,85.26018
02/15/16,14:41:00,140.8421,140.743,386.6057,381.5862,26.23425,48.9874,85.31577
02/15/16,14:42:00,140.0475,140.1068,386.1489,381.0894,26.32389,48.82779,85.28455
02/15/16,14:43:00,140.6713,140.6345,386.3855,380.9707,26.34964,49.03779,85.25421
02/15/16,14:44:00,140.6206,140.5848,385.8938,381.1499,26.21342,48.98073,85.31317
02/15/16,14:45:00,140.4767,140.4443,386.2192,380.9246,26.24718,49.00333,85.34714
02/15/16,14:46:00,140.973,140.8376,387.887,382.5264,26.3686,49.01285,85.29355
02/15/16,14:47:00,140.5904,140.5308,386.5515,381.2417,26.18572,48.97061,85.30833
02/15/16,14:48:00,140.7922,140.6966,386.6919,381.019,26.16013,49.04934,85.30476
02/15/16,14:49:00,139.916,140.1927,386.0286,380.8625,26.22944,48.99327,85.26042
02/15/16,14:50:00,140.6688,140.6196,386.1001,380.8838,26.09207,48.98103,85.28764
02/15/16,14:51:00,140.4684,140.5609,386.8589,381.678,26.31557,49.03286,85.27388
02/15/16,14:52:00,140.5286,140.5612,386.9424,381.4319,26.32786,48.96411,85.29524
02/15/16,14:53:00,140.4332,140.4563,386.4897,381.1855,26.34689,48.9902,85.26801
02/15/16,14:54:00,140.4708,140.3959,386.4155,380.8477,26.21239,49.02085,85.22516
02/15/16,14:55:00,140.6177,140.6055,386.2834,381.5208,26.29974,48.94622,85.30283
02/15/16,14:56:00,140.7856,140.6372,386.55,381.3892,26.31413,49.0212,85.32913
02/15/16,14:57:00,140.6462,140.633,386.1514,380.7891,26.24523,49.01787,85.34195
02/15/16,14:58:00,140.4454,140.3939,386.3708,380.9087,26.2796,48.9759,85.31685
02/15/16,14:59:00,140.7801,140.7175,386.4009,380.9434,26.24386,49.04352,85.29614
02/15/16,15:00:00,140.0994,140.1798,385.3801,380.5344,26.34033,49.00371,85.34674
02/15/16,15:01:00,140.2027,140.1746,385.0291,379.6626,26.10115,48.9319,85.33406
02/15/16,15:02:00,140.4723,140.2242,386.0957,381.0159,26.2878,49.01604,85.28018
02/15/16,15:03:00,140.5111,140.4375,386.1125,381.1777,26.40816,48.95752,85.3187
02/15/16,15:04:00,140.1694,140.2979,385.449,380.4424,26.23692,48.98782,85.39844
02/15/16,15:05:00,140.6483,140.5562,386.6716,381.824,26.36227,49.02175,85.297
02/15/16,15:06:00,140.6207,140.6193,385.6016,380.373,26.2323,48.95232,85.28822
02/15/16,15:07:00,140.6133,140.478,385.9656,380.8438,26.24763,48.99593,85.29584
02/15/16,15:08:00,140.482,140.2169,385.3926,380.1829,26.22414,49.00939,85.29869
02/15/16,15:09:00,140.4749,140.4725,384.9995,380.6257,26.24012,48.96612,85.24541
02/15/16,15:10:00,140.3857,140.3453,385.989,380.9609,26.18671,49.02127,85.25079
02/15/16,15:11:00,140.3716,140.4689,386.8342,381.6003,26.35052,48.96931,85.27908
02/15/16,15:12:00,140.5599,140.5859,385.8921,380.8406,26.14151,48.9355,85.31628
02/15/16,15:13:00,140.5271,140.5211,385.4641,380.3369,26.18843,49.05619,85.34789
02/15/16,15:14:00,140.2575,140.3141,386.3384,381.2578,26.22322,49.00241,85.29515
02/15/16,15:15:00,140.3533,140.3663,386.1274,381.0977,26.30257,49.02801,85.36256
02/15/16,15:16:00,140.5013,140.4032,386.1047,381.3564,26.28307,49.05965,85.28944
02/15/16,15:17:00,140.7062,140.7368,386.9626,382.1704,26.33099,48.98121,85.32484
02/15/16,15:18:00,140.6765,140.6162,385.4644,380.5425,26.18988,49.00251,85.30719
02/15/16,15:19:00,140.5831,140.5021,386.3391,381.1587,26.28273,48.99679,85.33923
02/15/16,15:20:00,140.545,140.4972,385.5596,381.0828,26.20541,48.96498,85.3119
02/15/16,15:21:00,140.4191,140.3063,385.4001,380.6829,26.30493,49.06569,85.32222
02/15/16,15:22:00,140.3554,140.2947,385.8474,380.8809,26.26369,49.00227,85.29446
02/15/16,15:23:00,140.5434,140.3962,385.3647,380.502,26.16959,49.01197,85.32143
02/15/16,15:24:00,140.3788,140.3248,385.8206,380.8843,26.25969,49.05553,85.29677
02/15/16,15:25:00,140.5473,140.4442,385.8303,380.9001,26.31592,49.09254,85.28615
02/15/16,15:26:00,140.4,140.398,386.8494,382.0144,26.27689,49.06601,85.33195
02/15/16,15:27:00,140.4943,140.4526,386.1055,381.457,26.19663,49.04394,85.29828
02/15/16,15:28:00,140.3371,140.263,385.8875,381.2004,26.25084,48.98679,85.36525
02/15/16,15:29:00,140.6202,140.5389,386.3064,381.4556,26.28487,49.05745,85.29039
02/15/16,15:30:00,140.7678,140.6669,385.6177,380.5037,26.13224,49.02162,85.32738
02/15/16,15:31:00,140.3105,140.373,386.9133,381.7793,26.33446,48.96988,85.3391
02/15/16,15:32:00,140.1609,140.1355,386.1062,380.9358,26.47903,49.08161,85.30008
02/15/16,15:33:00,140.4938,140.5084,386.4446,381.7498,26.25042,49.01878,85.28525
02/15/16,15:34:00,140.2048,140.1256,385.7783,380.7153,26.24718,48.96354,85.29842
02/15/16,15:35:00,140.4358,140.4142,386.4419,381.4573,26.28716,49.01735,85.29401
02/15/16,15:36:00,140.0189,139.942,384.876,379.7166,26.19987,48.94651,85.29858
02/15/16,15:37:00,140.3907,140.1976,385.6904,380.343,26.04088,48.94578,85.34456
02/15/16,15:38:00,140.5583,140.5723,387.5251,381.9526,26.45081,48.97564,85.37634
02/15/16,15:39:00,140.2584,140.2806,386.9146,381.2903,26.35303,48.91286,85.38145
